

Run Date,Action,Symbol,Description,Type,Price ($),Quantity,Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
06/17/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $135 (100 SHS) (Margin)", -NVDA240621C135,"CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $135 (100 SHS)",Margin,1.26,3,1.95,0.08,,-380.03,31798.28,06/18/2024
06/17/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $136 (100 SHS) (Margin)", -NVDA240621C136,"CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $136 (100 SHS)",Margin,0.95,-3,1.95,0.08,,282.97,32178.31,06/18/2024
06/14/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 14 24 $131 (100 SHS) (Margin)", -NVDA240614C131,"CALL (NVDA) NVIDIA CORPORATION JUN 14 24 $131 (100 SHS)",Margin,0.94,3,1.95,0.08,,-284.03,31895.34,06/17/2024
06/14/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $135 (100 SHS) (Margin)", -NVDA240621C135,"CALL (NVDA) NVIDIA CORPORATION JUN 21 24 $135 (100 SHS)",Margin,1.86,-3,1.95,0.1,,555.95,32179.37,06/17/2024
06/14/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (META) META PLATFORMS INC JUN 20 25 $450 (100 SHS) (Margin)", -META250620P450,"PUT (META) META PLATFORMS INC JUN 20 25 $450 (100 SHS)",Margin,38.75,1,0.65,0.03,,-3875.68,31623.42,06/17/2024
06/13/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 14 24 $131 (100 SHS) (Margin)", -NVDA240614C131,"CALL (NVDA) NVIDIA CORPORATION JUN 14 24 $131 (100 SHS)",Margin,0.61,-3,1.95,0.08,,180.97,35499.10,06/14/2024
06/13/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 14 24 $128 (100 SHS) (Margin)", -NVDA240614C128,"CALL (NVDA) NVIDIA CORPORATION JUN 14 24 $128 (100 SHS)",Margin,1.39,3,1.95,0.08,,-419.03,35318.13,06/14/2024
06/13/2024,"YOU SOLD OPENING TRANSACTION PUT (META) META PLATFORMS INC JUN 20 25 $450 (100 SHS) (Margin)", -META250620P450,"PUT (META) META PLATFORMS INC JUN 20 25 $450 (100 SHS)",Margin,39.8,-1,0.65,0.15,,3979.2,35737.16,06/14/2024
06/12/2024,"YOU SOLD OPENING TRANSACTION CALL (NVDA) NVIDIA CORPORATION JUN 14 24 $128 (100 SHS) (Margin)", -NVDA240614C128,"CALL (NVDA) NVIDIA CORPORATION JUN 14 24 $128 (100 SHS)",Margin,1.41,-3,1.95,0.1,,420.95,31757.96,06/13/2024
06/12/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (TSLA) TESLA INC COM JUN 20 25 $120 (100 SHS) (Margin)", -TSLA250620P120,"PUT (TSLA) TESLA INC COM JUN 20 25 $120 (100 SHS)",Margin,8.9,1,0.65,0.03,,-890.68,31337.01,06/13/2024
06/10/2024,"DISTRIBUTION NVIDIA CORPORATION COM (NVDA) (Margin)",NVDA,"NVIDIA CORPORATION COM",Shares,,270,,,,32883.3,32227.69,
06/10/2024,"YOU SOLD OPENING TRANSACTION PUT (TSLA) TESLA INC COM JUN 20 25 $120 (100 SHS) (Margin)", -TSLA250620P120,"PUT (TSLA) TESLA INC COM JUN 20 25 $120 (100 SHS)",Margin,9.1,-1,0.65,0.06,,909.29,32227.69,06/11/2024
06/04/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (AMZN) AMAZON.COM INC JUN 20 25 $160 (100 SHS) (Margin)", -AMZN250620P160,"PUT (AMZN) AMAZON.COM INC JUN 20 25 $160 (100 SHS)",Margin,10.7,2,1.3,0.05,,-2141.35,31318.40,06/05/2024
06/03/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (META) META PLATFORMS INC JUN 20 25 $450 (100 SHS) (Margin)", -META250620P450,"PUT (META) META PLATFORMS INC JUN 20 25 $450 (100 SHS)",Margin,46.25,1,0.65,0.03,,-4625.68,33459.75,06/04/2024
05/31/2024,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,150.01,,,,-150.01,38085.43,
05/31/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,150.01,38085.43,
05/31/2024,"YOU SOLD SALESFORCE INC COM (CRM) (Margin)",CRM,"SALESFORCE INC COM",Margin,233.01,-5,,0.04,,1165.01,37935.42,06/03/2024
05/31/2024,"YOU SOLD OPENING TRANSACTION PUT (AMZN) AMAZON.COM INC JUN 20 25 $160 (100 SHS) (Margin)", -AMZN250620P160,"PUT (AMZN) AMAZON.COM INC JUN 20 25 $160 (100 SHS)",Margin,11.75,-1,0.65,0.07,,1174.28,36770.41,06/03/2024
05/30/2024,"YOU SOLD OPENING TRANSACTION PUT (AMZN) AMAZON.COM INC JUN 20 25 $160 (100 SHS) (Margin)", -AMZN250620P160,"PUT (AMZN) AMAZON.COM INC JUN 20 25 $160 (100 SHS)",Margin,10.75,-1,0.65,0.06,,1074.29,35596.13,05/31/2024
05/29/2024,"YOU BOUGHT SALESFORCE INC COM (CRM) (Margin)",CRM,"SALESFORCE INC COM",Margin,231.01,5,,,,-1155.05,34521.84,05/30/2024
05/29/2024,"YOU SOLD OPENING TRANSACTION PUT (META) META PLATFORMS INC JUN 20 25 $450 (100 SHS) (Margin)", -META250620P450,"PUT (META) META PLATFORMS INC JUN 20 25 $450 (100 SHS)",Margin,47.2,-1,0.65,0.17,,4719.18,35676.89,05/30/2024
05/28/2024,"YOU SOLD OPENING TRANSACTION PUT (SNOW) SNOWFLAKE INC CL A JUN 20 25 $130 (100 SHS) (Margin)", -SNOW250620P130,"PUT (SNOW) SNOWFLAKE INC CL A JUN 20 25 $130 (100 SHS)",Margin,14.2,-1,0.65,0.07,,1419.28,30957.71,05/29/2024
05/24/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (SNOW) SNOWFLAKE INC CL A JUN 20 25 $135 (100 SHS) (Margin)", -SNOW250620P135,"PUT (SNOW) SNOWFLAKE INC CL A JUN 20 25 $135 (100 SHS)",Margin,15.15,1,0.65,0.03,,-1515.68,29538.43,05/28/2024
05/24/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (TSLA) TESLA INC COM JUN 21 24 $160 (100 SHS) (Margin)", -TSLA240621P160,"PUT (TSLA) TESLA INC COM JUN 21 24 $160 (100 SHS)",Margin,2.34,1,0.65,0.03,,-234.68,31054.11,05/28/2024
05/23/2024,"YOU SOLD OPENING TRANSACTION PUT (SNOW) SNOWFLAKE INC CL A JUN 20 25 $135 (100 SHS) (Margin)", -SNOW250620P135,"PUT (SNOW) SNOWFLAKE INC CL A JUN 20 25 $135 (100 SHS)",Margin,16.2,-1,0.65,0.08,,1619.27,31288.79,05/24/2024
05/23/2024,"YOU SOLD OPENING TRANSACTION PUT (TSLA) TESLA INC COM JUN 21 24 $160 (100 SHS) (Margin)", -TSLA240621P160,"PUT (TSLA) TESLA INC COM JUN 21 24 $160 (100 SHS)",Margin,3.25,-1,0.65,0.03,,324.32,29669.52,05/24/2024
05/22/2024,"YOU BOUGHT NVIDIA CORPORATION COM (NVDA) (Margin)",NVDA,"NVIDIA CORPORATION COM",Margin,999.71,2,,,,-1999.42,29345.20,05/24/2024
05/22/2024,"YOU BOUGHT NVIDIA CORPORATION COM (NVDA) (Margin)",NVDA,"NVIDIA CORPORATION COM",Margin,1000.51,2,,,,-2001.02,31344.62,05/24/2024
05/22/2024,"YOU BOUGHT NVIDIA CORPORATION COM (NVDA) (Margin)",NVDA,"NVIDIA CORPORATION COM",Margin,1002.51,2,,,,-2005.02,33345.64,05/24/2024
05/22/2024,"YOU BOUGHT NVIDIA CORPORATION COM (NVDA) (Margin)",NVDA,"NVIDIA CORPORATION COM",Margin,1008.51,2,,,,-2017.02,35350.66,05/24/2024
05/06/2024,"ASSIGNED as of May-03-2024 CALL (RIVN) RIVIAN AUTOMOTIVE MAY 03 24 $8.5 (100 SHS) (Margin)", -RIVN240503C8.5,"CALL (RIVN) RIVIAN AUTOMOTIVE MAY 03 24 $8.5 (100 SHS)",Margin,,2,,,,0.00,37367.68,
05/06/2024,"YOU SOLD ASSIGNED CALLS AS OF 05-03-24 RIVIAN AUTOMOTIVE INC COM CL A (RIVN) (Margin)",RIVN,"RIVIAN AUTOMOTIVE INC COM CL A",Margin,8.5,-200,,0.02,,1699.98,37367.68,05/07/2024
05/03/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (AAPL) APPLE INC MAY 03 24 $182.5 (100 SHS) (Cash)", -AAPL240503P182.5,"PUT (AAPL) APPLE INC MAY 03 24 $182.5 (100 SHS)",Cash,0.04,1,,0.03,,-4.03,35667.70,05/06/2024
05/03/2024,"YOU SOLD OPENING TRANSACTION PUT (AAPL) APPLE INC MAY 03 24 $182.5 (100 SHS) (Cash)", -AAPL240503P182.5,"PUT (AAPL) APPLE INC MAY 03 24 $182.5 (100 SHS)",Cash,0.46,-1,0.65,0.03,,45.32,35671.73,05/06/2024
05/01/2024,"YOU BOUGHT CLOSING TRANSACTION PUT (UBER) UBER TECHNOLOGIES MAY 17 24 $61 (100 SHS) (Margin)", -UBER240517P61,"PUT (UBER) UBER TECHNOLOGIES MAY 17 24 $61 (100 SHS)",Margin,1.05,4,2.6,0.11,,-422.71,35626.41,05/02/2024
04/30/2024,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,23.93,,,,-23.93,36049.12,
04/30/2024,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,23.93,36049.12,
04/30/2024,"YOU SOLD OPENING TRANSACTION PUT (UBER) UBER TECHNOLOGIES MAY 17 24 $61 (100 SHS) (Margin)", -UBER240517P61,"PUT (UBER) UBER TECHNOLOGIES MAY 17 24 $61 (100 SHS)",Margin,1.16,-1,0.65,0.03,,115.32,36025.19,05/01/2024
04/30/2024,"YOU SOLD OPENING TRANSACTION PUT (UBER) UBER TECHNOLOGIES MAY 17 24 $61 (100 SHS) (Margin)", -UBER240517P61,"PUT (UBER) UBER TECHNOLOGIES MAY 17 24 $61 (100 SHS)",Margin,1.22,-1,0.65,0.03,,121.32,35909.87,05/01/2024
04/29/2024,"YOU SOLD TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,193.55,-5,,0.01,,967.74,35788.55,05/01/2024
04/29/2024,"YOU SOLD TESLA INC COM (TSLA) (Margin)",TSLA,"TESLA INC COM",Margin,191.1,-13,,0.02,,2484.28,34820.81,05/01/2024
04/29/2024,"YOU SOLD OPENING TRANSACTION PUT (UBER) UBER TECHNOLOGIES MAY 17 24 $61 (100 SHS) (Margin)", -UBER240517P61,"PUT (UBER) UBER TECHNOLOGIES MAY 17 24 $61 (100 SHS)",Margin,0.94,-1,0.65,0.03,,93.32,32336.53,04/30/2024
04/29/2024,"YOU SOLD OPENING TRANSACTION PUT (UBER) UBER TECHNOLOGIES MAY 17 24 $61 (100 SHS) (Margin)", -UBER240517P61,"PUT (UBER) UBER TECHNOLOGIES MAY 17 24 $61 (100 SHS)",Margin,1.04,-1,0.65,0.03,,103.32,32243.21,04/30/2024
04/26/2024,"YOU SOLD OPENING TRANSACTION CALL (RIVN) RIVIAN AUTOMOTIVE MAY 03 24 $8.5 (100 SHS) (Margin)", -RIVN240503C8.5,"CALL (RIVN) RIVIAN AUTOMOTIVE MAY 03 24 $8.5 (100 SHS)",Margin,0.59,-1,0.65,0.03,,58.32,32139.89,04/29/2024
04/26/2024,"YOU SOLD OPENING TRANSACTION CALL (RIVN) RIVIAN AUTOMOTIVE MAY 03 24 $8.5 (100 SHS) (Margin)", -RIVN240503C8.5,"CALL (RIVN) RIVIAN AUTOMOTIVE MAY 03 24 $8.5 (100 SHS)",Margin,0.6,-1,0.65,0.03,,59.32,32081.57,04/29/2024
04/26/2024,"YOU BOUGHT CLOSING TRANSACTION CALL (RIVN) RIVIAN AUTOMOTIVE APR 26 24 $8.5 (100 SHS) (Margin)", -RIVN240426C8.5,"CALL (RIVN) RIVIAN AUTOMOTIVE APR 26 24 $8.5 (100 SHS)",Margin,0.4,2,,0.05,,-80.05,32022.25,04/29/2024
04/26/2024,"TRANSFER OF ASSETS ACAT RES.CREDIT (Cash)",,"No Description",Cash,,0.000,,,,21889.88,32102.30,
04/23/2024,"YOU SOLD OPENING TRANSACTION CALL (RIVN) RIVIAN AUTOMOTIVE APR 26 24 $8.5 (100 SHS) (Margin)", -RIVN240426C8.5,"CALL (RIVN) RIVIAN AUTOMOTIVE APR 26 24 $8.5 (100 SHS)",Margin,0.58,-2,1.3,0.05,,114.65,10212.42,04/24/2024
04/17/2024,"TRANSFER OF ASSETS ACAT RECEIVE TESLA INC COM (TSLA) (Cash)",TSLA,"TESLA INC COM",Shares,,48,,,,7461.6,10097.77,
04/17/2024,"TRANSFER OF ASSETS ACAT RECEIVE SNOWFLAKE INC. COMMON STOCK (SNOW) (Cash)",SNOW,"SNOWFLAKE INC. COMMON STOCK",Shares,,40,,,,5952,10097.77,
04/17/2024,"TRANSFER OF ASSETS ACAT RECEIVE RIVIAN AUTOMOTIVE INC COM CL A (RIVN) (Cash)",RIVN,"RIVIAN AUTOMOTIVE INC COM CL A",Shares,,200,,,,1748,10097.77,
04/17/2024,"TRANSFER OF ASSETS ACAT RECEIVE NVIDIA CORPORATION COM (NVDA) (Cash)",NVDA,"NVIDIA CORPORATION COM",Shares,,22,,,,18487.7,10097.77,
04/17/2024,"TRANSFER OF ASSETS ACAT RECEIVE (Cash)",,"No Description",Cash,,0.000,,,,10047.82,10097.77,
04/15/2024,"JOURNALED CLOSEOUT/TOA FEE CR (Cash)",,"No Description",Cash,,0.000,,,,49.95,49.95,



"The data and information in this spreadsheet is provided to you solely for your use and is not for distribution. The spreadsheet is provided for"
"informational purposes only, and is not intended to provide advice, nor should it be construed as an offer to sell, a solicitation of an offer to buy or a"
"recommendation for any security or insurance product by Fidelity or any third party. Data and information shown is based on information known to Fidelity as of the date it was"
"exported and is subject to change. It should not be used in place of your account statements or trade confirmations and is not intended for tax reporting"
"purposes. For more information on the data included in this spreadsheet, including any limitations thereof, go to Fidelity.com."

"Brokerage services are provided by Fidelity Brokerage Services LLC (FBS), 900 Salem Street, Smithfield, RI 02917. Custody and other services provided by National"
"Financial Services LLC (NFS). Both are Fidelity Investment companies and members SIPC, NYSE. Insurance products at Fidelity are distributed by"
"Fidelity Insurance Agency, Inc., and, for certain products, by Fidelity Brokerage Services, Member NYSE, SIPC."

Date downloaded 03/04/2026 2:49 pm
